Code,Date,Open,High,Low,Close,Volume,Value,Trades
XFJ,2020-3-12,0,4947,4550.9,4550.9,0,0,0
XFJ,2020-3-13,0,4720.5,4079.2,4720.5,0,0,0
XFJ,2020-3-16,0,4720.5,4196.5,4196.5,0,0,0
XFJ,2020-3-17,0,4600,4188.2,4582.5,0,0,0
XFJ,2020-3-18,0,4582.5,4165.8,4232.3,0,0,0
XFJ,2020-3-19,0,4466,3934.8,3934.8,0,0,0
XFJ,2020-3-20,0,4254.9,3934.8,4075,0,0,0
XFJ,2020-3-23,0,4075,3591.2,3658.7,0,0,0
XFJ,2020-3-24,0,3861.8,3658.7,3831,0,0,0
XFJ,2020-3-25,0,4163.2,3831,4163.2,0,0,0
XFJ,2020-3-26,0,4249.5,4072.9,4178.7,0,0,0
XFJ,2020-3-27,0,4319.8,3935.7,3935.7,0,0,0
XFJ,2020-3-30,0,4282,3933.5,4282,0,0,0
XFJ,2020-3-31,0,4548.5,4192.9,4263.1,0,0,0
XFJ,2020-4-1,0,4378.7,4243.9,4372.6,0,0,0
XFJ,2020-4-2,0,4372.6,4117.6,4188.5,0,0,0
XFJ,2020-4-3,0,4255.7,4065.7,4099.2,0,0,0
XFJ,2020-4-6,0,4309.8,4099.2,4302.2,0,0,0
XFJ,2020-4-7,0,4454.3,4188.9,4247.5,0,0,0
XFJ,2020-4-8,0,4247.5,4054.6,4129,0,0,0
XFJ,2020-4-9,0,4293.8,4129,4293.8,0,0,0
XFJ,2020-4-14,0,4375.2,4234.2,4375.2,0,0,0
XFJ,2020-4-15,0,4420.9,4302.4,4352.2,0,0,0
XFJ,2020-4-16,0,4352.2,4214.8,4293.4,0,0,0
XFJ,2020-4-17,0,4387.2,4293.4,4302.3,0,0,0
XFJ,2020-4-20,0,4338.4,4209,4209,0,0,0
XFJ,2020-4-21,0,4241.7,4119.8,4119.8,0,0,0
XFJ,2020-4-22,0,4186.1,4032.2,4150.5,0,0,0
XFJ,2020-4-23,0,4201,4092.1,4129,0,0,0
XFJ,2020-4-24,0,4172.7,4105.4,4121.8,0,0,0
XFJ,2020-4-27,0,4121.8,4042.8,4115.7,0,0,0
XFJ,2020-4-28,0,4196.2,4070.1,4106.5,0,0,0
XFJ,2020-4-29,0,4265.9,4106.5,4265.9,0,0,0
XFJ,2020-4-30,0,4403.4,4265.8,4383.8,0,0,0
XFJ,2020-5-1,0,4383.8,4136.7,4136.7,0,0,0
XFJ,2020-5-4,0,4214.5,4057.2,4200.2,0,0,0
XFJ,2020-5-5,0,4290.4,4200.2,4290.4,0,0,0
XFJ,2020-5-6,0,4290.4,4210.7,4242.1,0,0,0
XFJ,2020-5-7,0,4242.1,4169.4,4178.3,0,0,0
XFJ,2020-5-8,0,4243.5,4178.3,4207.7,0,0,0
XFJ,2020-5-11,0,4290.7,4207.7,4256.6,0,0,0
XFJ,2020-5-12,0,4258.5,4154,4173.7,0,0,0
XFJ,2020-5-13,0,4202.2,4088.8,4202.2,0,0,0
XFJ,2020-5-14,0,4201.9,4094.7,4094.7,0,0,0
XFJ,2020-5-15,0,4167.9,4094.7,4158.4,0,0,0
XFJ,2020-5-18,0,4173.2,4101.7,4106.7,0,0,0
XFJ,2020-5-19,0,4241.5,4106.7,4179.2,0,0,0
XFJ,2020-5-20,0,4205.7,4126.9,4202.5,0,0,0
XFJ,2020-5-21,0,4232.4,4167.6,4167.6,0,0,0
XFJ,2020-5-22,0,4204.7,4131.5,4131.5,0,0,0
XFJ,2020-5-25,0,4209.4,4133.8,4207.8,0,0,0
XFJ,2020-5-26,0,4386.7,4207.8,4386.7,0,0,0
XFJ,2020-5-27,0,4698.5,4386.7,4617.8,0,0,0
XFJ,2020-5-28,0,4843.4,4617.8,4760.3,0,0,0
XFJ,2020-5-29,0,4760.3,4591.5,4591.5,0,0,0
XFJ,2020-6-1,0,4628.5,4479.7,4604.1,0,0,0
XFJ,2020-6-2,0,4635.1,4585.6,4613.2,0,0,0
XFJ,2020-6-3,0,4780.6,4613.2,4772.9,0,0,0
XFJ,2020-6-4,0,4931.4,4772.9,4837.6,0,0,0
XFJ,2020-6-5,0,4949.6,4837.6,4930.6,0,0,0
XFJ,2020-6-9,0,5205.2,4930.6,5169.4,0,0,0
XFJ,2020-6-10,0,5169.4,5044.6,5130.8,0,0,0
XFJ,2020-6-11,0,5130.8,4859.6,4872,0,0,0
XFJ,2020-6-12,0,4872,4632.1,4744.5,0,0,0
XFJ,2020-6-15,0,4785.7,4633.6,4633.6,0,0,0
XFJ,2020-6-16,0,4881.4,4633.6,4850,0,0,0
XFJ,2020-6-17,0,4871.6,4792,4871.6,0,0,0
XFJ,2020-6-18,0,4873.4,4759.5,4845.2,0,0,0
XFJ,2020-6-19,0,4906.9,4820.1,4843.4,0,0,0
XFJ,2020-6-22,0,4896.1,4775,4871.2,0,0,0
XFJ,2020-6-23,0,4903.3,4790.4,4855.2,0,0,0
XFJ,2020-6-24,0,4881.3,4822.6,4842.1,0,0,0
XFJ,2020-6-25,0,4842.1,4690.8,4690.8,0,0,0
XFJ,2020-6-26,0,4829.4,4690.8,4818,0,0,0
XFJ,2020-6-29,0,4818,4674.3,4739.9,0,0,0
XFJ,2020-6-30,0,4846.5,4739.9,4794.3,0,0,0
XFJ,2020-7-1,0,4840.7,4776.9,4840.3,0,0,0
XFJ,2020-7-2,0,4934.8,4818.2,4930.6,0,0,0
XFJ,2020-7-3,0,4984.5,4889.1,4935.2,0,0,0
XFJ,2020-7-6,0,4986.9,4907.6,4928.5,0,0,0
XFJ,2020-7-7,0,4992.7,4882.7,4890.7,0,0,0
XFJ,2020-7-8,0,4890.7,4804.5,4814.6,0,0,0
XFJ,2020-7-9,0,4853,4814,4814,0,0,0
XFJ,2020-7-10,0,4821.5,4759.7,4779.4,0,0,0
XFJ,2020-7-13,0,4913.6,4779.4,4857.1,0,0,0
XFJ,2020-7-14,0,4857.1,4810.9,4833.3,0,0,0
XFJ,2020-7-15,0,4894.6,4828.3,4894.2,0,0,0
XFJ,2020-7-16,0,4944.4,4847,4871.4,0,0,0
XFJ,2020-7-17,0,4891.2,4851.8,4878.3,0,0,0
XFJ,2020-7-20,0,4878.3,4816,4825.3,0,0,0
XFJ,2020-7-21,0,4968.8,4825.3,4965.2,0,0,0
XFJ,2020-7-22,0,4989.2,4912.1,4937.2,0,0,0
XFJ,2020-7-23,0,4954.8,4896.3,4946,0,0,0
XFJ,2020-7-24,0,4946,4869,4871.7,0,0,0
XFJ,2020-7-27,0,4880.8,4827.1,4854,0,0,0
XFJ,2020-7-28,0,4886.4,4818.2,4818.2,0,0,0
XFJ,2020-7-29,0,4912.1,4818.2,4862.8,0,0,0
XFJ,2020-7-30,0,4913.1,4862.8,4874.9,0,0,0
XFJ,2020-7-31,0,4874.9,4728.2,4740.9,0,0,0
XFJ,2020-8-3,0,4740.9,4615.4,4639.9,0,0,0
XFJ,2020-8-4,0,4774.5,4639.9,4732.5,0,0,0
XFJ,2020-8-5,0,4732.5,4615.7,4695.4,0,0,0
XFJ,2020-8-6,0,4739.1,4683.8,4715.5,0,0,0
XFJ,2020-8-7,0,4715.5,4674.5,4699.2,0,0,0
XFJ,2020-8-10,0,4834.5,4699.2,4821.6,0,0,0
XFJ,2020-8-11,0,4926.7,4821.6,4876.6,0,0,0
XFJ,2020-8-12,0,4988.2,4876.6,4923.4,0,0,0
XFJ,2020-8-13,0,4949.3,4852.8,4870.1,0,0,0
XFJ,2020-8-14,0,4914,4848.1,4881.2,0,0,0
XFJ,2020-8-17,0,4881.2,4786.5,4797.5,0,0,0
XFJ,2020-8-18,0,4803.6,4725.4,4771.1,0,0,0
XFJ,2020-8-19,0,4837,4761.3,4828.8,0,0,0
XFJ,2020-8-20,0,4828.8,4767.9,4803.7,0,0,0
XFJ,2020-8-21,0,4871.1,4774,4776.9,0,0,0
XFJ,2020-8-24,0,4776.9,4736.9,4753.1,0,0,0
XFJ,2020-8-25,0,4894,4753.1,4871.4,0,0,0
XFJ,2020-8-26,0,4869.1,4765.2,4813.8,0,0,0
XFJ,2020-8-27,0,4820,4767.6,4784.8,0,0,0
XFJ,2020-8-28,0,4833.5,4783.9,4794.3,0,0,0
XFJ,2020-8-31,0,4808.6,4759.8,4759.8,0,0,0
XFJ,2020-9-1,0,4759.8,4615.4,4648.2,0,0,0
XFJ,2020-9-2,0,4725.1,4648.2,4712.4,0,0,0
XFJ,2020-9-3,0,4807.3,4712.4,4775.4,0,0,0
XFJ,2020-9-4,0,4775.4,4629.6,4634.4,0,0,0
XFJ,2020-9-7,0,4699.7,4590,4677.6,0,0,0
XFJ,2020-9-8,0,4738.6,4677.6,4738.6,0,0,0
XFJ,2020-9-9,0,4738.6,4590.5,4612.1,0,0,0
XFJ,2020-9-10,0,4654.5,4591.5,4618.8,0,0,0
XFJ,2020-9-11,0,4618.8,4558.4,4562.7,0,0,0
XFJ,2020-9-14,0,4590.6,4548.3,4566,0,0,0
XFJ,2020-9-15,0,4566.7,4499.8,4501.5,0,0,0
XFJ,2020-9-16,0,4537.3,4498.1,4530.3,0,0,0
XFJ,2020-9-17,0,4535.5,4506.9,4507.2,0,0,0
XFJ,2020-9-18,0,4517.8,4481.5,4481.5,0,0,0
XFJ,2020-9-21,0,4484.7,4412.9,4424.7,0,0,0
XFJ,2020-9-22,0,4424.7,4351.5,4362.8,0,0,0
